star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_sel_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
AU Mic,AU Mic,6,A002_X7d80c7_X15c6,9.7141,229.702047,231.427144,488281.2500,1725097656.2,1632.96,,1.40349,7.01748,3.868714e+13,7.737428e+13,1.031657e+14,8.842775e+13,2.2857,1.158203e+14,2.205167e+14,1.419036e+14,2.290642e+14,2766.7751,3.598,49,9.253,,fine,A,4.2611,5.4678,5.6988,True,512,323,0.631579,0.625731,False,,CO(2-1),738.2655,960.043,star,27.267,3.817,21.268,512,20260825,False,False,
AU Mic,AU Mic,9,A002_Xbf792a_X26ec,9.7141,675.127388,676.861763,15625000.0000,1734375000.0,907.20,450,4.67987,23.40228,4.128515e+15,8.257029e+15,1.100937e+16,9.436609e+15,2.2857,1.706453e+16,1.879949e+16,1.793663e+16,1.942765e+16,8111.9349,3.598,14,0.471,1.0000,coarse,B,3.3876,5.1199,4.7516,False,512,117,0.230019,0.321637,False,,CO(6-5),-14783.1125,-6409.311,star,9.300,1.302,7.254,512,20260825,False,False,
AU Mic,AU Mic,9,A002_Xbf792a_X26ec,9.7141,677.127388,678.861763,15625000.0000,1734375000.0,907.20,450,4.79611,23.98355,4.231060e+15,8.462120e+15,1.128283e+16,9.670999e+15,2.2857,1.748838e+16,1.926643e+16,1.838214e+16,1.991020e+16,8135.9349,3.598,14,0.4724,1.0000,coarse,B,3.4363,4.7287,5.1313,True,512,102,0.200780,0.175439,False,,CO(6-5),-14048.7375,-6090.918,star,9.273,1.298,7.233,512,20260825,False,False,
AU Mic,AU Mic,9,A002_Xbf792a_X26ec,9.7141,679.127388,680.861763,15625000.0000,1734375000.0,907.20,450,4.94314,24.71880,4.360769e+15,8.721538e+15,1.162872e+16,9.967477e+15,2.2857,1.802451e+16,1.985707e+16,1.894568e+16,2.052058e+16,8159.9349,3.598,14,0.4738,1.0000,coarse,B,2.7541,4.6145,4.5180,False,512,409,0.799220,0.855750,False,,CO(6-5),-10689.3625,-4634.440,star,9.245,1.294,7.211,512,20260825,False,False,
AU Mic,AU Mic,9,A002_Xbf792a_X26ec,9.7141,681.064888,682.799263,15625000.0000,1734375000.0,907.20,450,5.11284,25.56741,4.510476e+15,9.020952e+15,1.202794e+16,1.030966e+16,2.2857,1.864330e+16,2.053878e+16,1.959609e+16,2.122506e+16,8183.1849,3.598,14,0.4751,1.0000,coarse,B,2.5394,4.9964,4.3193,False,512,472,0.922027,0.916179,False,,CO(6-5),-9079.9875,-3936.686,star,9.219,1.291,7.191,512,20260825,False,False,
V AT Mic B,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,333.171187,334.905562,15625000.0000,1734375000.0,1257.98,208,0.36689,1.83823,3.304959e+14,6.609918e+14,8.813223e+14,7.554199e+14,2.2857,1.366050e+15,1.504937e+15,1.435863e+15,1.555223e+15,4008.4605,3.598,3,0.3227,1.0000,coarse,B,2.7612,4.8232,3.9938,False,512,206,0.403509,0.372320,False,333.639937,CO(3-2),-12156.0633,-10538.861,star,18.820,2.635,14.680,512,20260825,False,False,
V AT Mic B,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,335.066687,336.801062,15625000.0000,1734375000.0,1257.98,208,0.32004,1.60351,2.882949e+14,5.765898e+14,7.687865e+14,6.589605e+14,2.2857,1.191619e+15,1.312772e+15,1.252518e+15,1.356637e+15,4031.2065,3.598,3,0.3246,1.0000,coarse,B,2.0130,4.5509,3.9900,False,512,487,0.951267,0.959064,False,335.269812,CO(3-2),-10526.1883,-9125.819,star,18.714,2.620,14.597,512,20260825,False,False,
V AT Mic B,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,345.175825,346.900923,488281.2500,1725097656.2,876.96,145,1.98831,9.96341,5.597885e+13,1.119577e+14,1.492769e+14,1.280910e+14,2.2882,1.675876e+14,3.190795e+14,2.053293e+14,3.314473e+14,4152.4605,3.598,39,7.458,0.9989,fine,A,3.8955,5.5718,5.1223,False,512,498,0.972710,0.941520,False,346.522505,CO(3-2),726.5050,629.853,star,18.168,2.543,14.171,512,20260825,False,False,
V AT Mic B,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,347.066687,348.801062,15625000.0000,1734375000.0,1257.98,208,0.38088,1.90864,3.431545e+14,6.863090e+14,9.150786e+14,7.843540e+14,2.2857,1.418372e+15,1.562578e+15,1.490859e+15,1.614791e+15,4175.2065,3.598,3,0.3361,1.0000,coarse,B,2.6677,4.3823,4.3218,False,512,225,0.440546,0.450292,False,348.644812,CO(3-2),2848.8117,2469.815,star,18.069,2.530,14.094,512,20260825,False,False,
NAME AT Mic AB Gaia DR3 6792436799475128960,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,333.171187,334.905562,15625000.0000,1734375000.0,1257.98,208,0.36793,1.87116,3.443405e+14,6.886809e+14,9.182412e+14,7.870647e+14,2.2857,1.423274e+15,1.567979e+15,1.496012e+15,1.620371e+15,4008.4605,3.598,3,0.3227,1.0000,coarse,B,2.4863,4.6601,3.8736,False,512,336,0.656920,0.699805,False,334.671187,CO(3-2),-11124.8133,-9644.805,star,18.820,2.635,14.680,512,20260825,False,False,
NAME AT Mic AB Gaia DR3 6792436799475128960,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,335.066687,336.801062,15625000.0000,1734375000.0,1257.98,208,0.32018,1.62862,2.997081e+14,5.994162e+14,7.992216e+14,6.850478e+14,2.2857,1.238793e+15,1.364742e+15,1.302103e+15,1.410344e+15,4031.2065,3.598,3,0.3246,1.0000,coarse,B,2.6243,4.0297,3.9717,False,512,266,0.520468,0.596491,False,336.301062,CO(3-2),-9494.9383,-8231.764,star,18.714,2.620,14.597,512,20260825,False,False,
NAME AT Mic AB Gaia DR3 6792436799475128960,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,345.175825,346.900923,488281.2500,1725097656.2,876.96,145,1.98814,10.12359,5.821869e+13,1.164374e+14,1.552498e+14,1.332162e+14,2.2882,1.742932e+14,3.318465e+14,2.135449e+14,3.447093e+14,4152.4605,3.598,39,7.458,0.9989,fine,A,4.7119,5.5542,5.6310,True,512,78,0.153996,0.107212,False,346.136275,CO(3-2),340.2746,295.006,star,18.168,2.543,14.171,512,20260825,False,False,
NAME AT Mic AB Gaia DR3 6792436799475128960,NAME AT Mic AB Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,347.066687,348.801062,15625000.0000,1734375000.0,1257.98,208,0.37987,1.93469,3.560314e+14,7.120627e+14,9.494170e+14,8.137869e+14,2.2857,1.471596e+15,1.621214e+15,1.546804e+15,1.675386e+15,4175.2065,3.598,3,0.3361,1.0000,coarse,B,3.2043,4.7672,4.1735,False,512,66,0.130604,0.153996,False,347.613562,CO(3-2),1817.5617,1575.759,star,18.069,2.530,14.094,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,223.085938,224.914062,15625000.0000,1828125000.0,2183.33,1083,0.18429,0.92189,2.490190e+14,4.980380e+14,6.640507e+14,5.691864e+14,2.2857,1.029279e+15,1.133926e+15,1.081881e+15,1.171815e+15,2688.0000,3.598,3,0.3756,1.0000,coarse,B,3.4618,4.5720,4.4394,False,512,23,0.046784,0.029240,False,224.429688,13CO(2-1),4030.6875,5482.646,star,28.066,3.929,21.891,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd99ff3_X9611,12.0202,223.085938,224.914062,15625000.0000,1828125000.0,2183.33,,0.19663,0.98362,2.656932e+14,5.313864e+14,7.085152e+14,6.072987e+14,2.2857,1.098198e+15,1.209853e+15,1.154323e+15,1.250279e+15,2688.0000,3.598,3,0.3756,,coarse,B,2.3592,3.9247,4.0524,False,512,367,0.717349,0.682261,False,,13CO(2-1),3499.4375,4760.026,star,28.066,3.929,21.891,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,225.085938,226.914062,15625000.0000,1828125000.0,2183.33,1083,0.16577,0.82927,2.240005e+14,4.480009e+14,5.973345e+14,5.120011e+14,2.2857,9.258685e+14,1.020002e+15,9.731861e+14,1.054084e+15,2712.0000,3.598,3,0.379,1.0000,coarse,B,3.9477,4.0456,4.3108,False,512,2,0.005848,0.011696,False,226.648438,CO(2-1),-3889.5625,-5058.001,star,27.817,3.894,21.698,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd99ff3_X9611,12.0202,225.085938,226.914062,15625000.0000,1828125000.0,2183.33,,0.17699,0.88537,2.391540e+14,4.783080e+14,6.377440e+14,5.466377e+14,2.2857,9.885032e+14,1.089005e+15,1.039022e+15,1.125393e+15,2712.0000,3.598,3,0.379,,coarse,B,2.6110,4.1686,3.7043,False,512,255,0.499025,0.456140,False,,CO(2-1),-4623.9375,-6012.985,star,27.817,3.894,21.698,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,239.085938,240.914063,15625000.0000,1828125000.0,2183.33,1083,0.18458,0.92342,2.494317e+14,4.988635e+14,6.651513e+14,5.701297e+14,2.2857,1.030985e+15,1.135805e+15,1.083674e+15,1.173757e+15,2880.0000,3.598,3,0.4024,1.0000,coarse,B,2.2400,4.2558,3.5501,False,512,425,0.830409,0.777778,False,239.992188,CS(5-4),-4943.8125,-6051.041,star,26.195,3.667,20.432,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd99ff3_X9611,12.0202,239.085938,240.914063,15625000.0000,1828125000.0,2183.33,,0.19309,0.96599,2.609319e+14,5.218638e+14,6.958184e+14,5.964157e+14,2.2857,1.078518e+15,1.188172e+15,1.133637e+15,1.227874e+15,2880.0000,3.598,3,0.4024,,coarse,B,2.5964,4.1600,4.0190,False,512,260,0.508772,0.514620,False,,CS(5-4),-4990.6875,-6108.414,star,26.195,3.667,20.432,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,241.085938,242.914063,15625000.0000,1828125000.0,2183.33,1083,0.19194,0.96027,2.593843e+14,5.187687e+14,6.916915e+14,5.928785e+14,2.2857,1.072122e+15,1.181125e+15,1.126914e+15,1.220591e+15,2904.0000,3.598,3,0.4058,1.0000,coarse,B,2.8683,4.0737,4.6124,False,512,146,0.286550,0.368421,False,241.585938,CS(5-4),-3350.0625,-4100.351,star,25.978,3.637,20.263,512,20260825,False,False,
gam Vir,gam Vir,6,A002_Xd99ff3_X9611,12.0202,241.085938,242.914063,15625000.0000,1828125000.0,2183.33,,0.20605,1.03081,2.784388e+14,5.568777e+14,7.425036e+14,6.364316e+14,2.2857,1.150881e+15,1.267891e+15,1.209698e+15,1.310257e+15,2904.0000,3.598,3,0.4058,,coarse,B,3.3964,4.0208,3.6926,False,512,34,0.068226,0.122807,False,,CS(5-4),-3428.1875,-4195.973,star,25.978,3.637,20.263,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,335.580512,337.408637,15625000.0000,1828125000.0,1880.93,933,0.32767,1.64046,4.431155e+14,8.862311e+14,1.181641e+15,1.012836e+15,2.2857,1.831544e+15,2.017758e+15,1.925147e+15,2.085180e+15,4037.9349,3.598,4,0.4861,1.0000,coarse,B,2.2262,5.5069,4.1493,False,512,470,0.918129,0.939571,False,336.736762,CO(3-2),-9059.2375,-7854.027,star,18.683,2.616,14.573,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd99ff3_X152c8,12.0202,335.580512,337.408637,15625000.0000,1828125000.0,1880.93,,0.29150,1.45905,3.941147e+14,7.882293e+14,1.050972e+15,9.008335e+14,2.2857,1.629007e+15,1.794629e+15,1.712260e+15,1.854595e+15,4037.9349,3.598,4,0.4861,,coarse,B,3.0877,4.5426,3.6151,False,512,113,0.222222,0.175439,False,,CO(3-2),-8949.8625,-7759.203,star,18.683,2.616,14.573,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,337.518012,339.346137,15625000.0000,1828125000.0,1880.93,933,0.28570,1.43037,3.863690e+14,7.727380e+14,1.030317e+15,8.831292e+14,2.2857,1.596992e+15,1.759359e+15,1.678608e+15,1.818146e+15,4061.1849,3.598,4,0.4889,1.0000,coarse,B,3.0285,4.4667,4.1871,False,512,139,0.272904,0.206628,False,338.518012,CO(3-2),-7277.9875,-6309.748,star,18.576,2.601,14.489,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd99ff3_X152c8,12.0202,337.518012,339.346137,15625000.0000,1828125000.0,1880.93,,0.25318,1.26723,3.422996e+14,6.845991e+14,9.127988e+14,7.823990e+14,2.2857,1.414838e+15,1.558686e+15,1.487145e+15,1.610768e+15,4061.1849,3.598,4,0.4889,,coarse,B,2.7360,4.2616,3.9243,False,512,258,0.504873,0.385965,False,,CO(3-2),-7715.4875,-6689.045,star,18.576,2.601,14.489,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,347.580512,349.408637,15625000.0000,1828125000.0,1880.93,933,0.30924,1.54834,4.182334e+14,8.364667e+14,1.115289e+15,9.559621e+14,2.2857,1.728698e+15,1.904456e+15,1.817045e+15,1.968091e+15,4181.9349,3.598,4,0.5034,1.0000,coarse,B,2.9964,4.2865,4.1826,False,512,133,0.261209,0.249513,False,348.330512,CO(3-2),2534.5125,2197.329,star,18.040,2.526,14.071,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd99ff3_X152c8,12.0202,347.580512,349.408637,15625000.0000,1828125000.0,1880.93,,0.27045,1.35380,3.656841e+14,7.313681e+14,9.751575e+14,8.358493e+14,2.2857,1.511494e+15,1.665168e+15,1.588741e+15,1.720808e+15,4181.9349,3.598,4,0.5034,,coarse,B,2.4051,5.3731,3.8759,False,512,407,0.795322,0.853801,False,,CO(3-2),2831.3875,2454.709,star,18.040,2.526,14.071,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,349.580512,351.408637,15625000.0000,1828125000.0,1880.93,933,0.34960,1.75044,4.728239e+14,9.456478e+14,1.260864e+15,1.080740e+15,2.2857,1.954339e+15,2.153037e+15,2.054217e+15,2.224979e+15,4205.9349,3.598,4,0.5063,1.0000,coarse,B,2.5966,4.3780,4.0862,False,512,319,0.623782,0.590643,False,350.658637,CO(3-2),4862.6375,4215.728,star,17.937,2.511,13.991,512,20260825,False,False,
gam Vir,gam Vir,7,A002_Xd99ff3_X152c8,12.0202,349.580512,351.408637,15625000.0000,1828125000.0,1880.93,,0.30608,1.53212,4.138533e+14,8.277066e+14,1.103609e+15,9.459504e+14,2.2857,1.710594e+15,1.884511e+15,1.798015e+15,1.947480e+15,4205.9349,3.598,4,0.5063,,coarse,B,2.4524,4.8893,4.1373,False,512,395,0.771930,0.668616,False,,CO(3-2),4315.7625,3741.608,star,17.937,2.511,13.991,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6fa08_X1053,12.0394,229.609959,231.450780,976562.5000,1840820312.5,60.48,,81.88858,409.44704,6.934547e+15,9.246063e+15,1.386909e+16,9.246063e+15,1.3333,2.076042e+16,3.952692e+16,2.543577e+16,4.105903e+16,2766.3644,3.598,2,0.1713,,fine,A,3.7673,4.8161,4.2294,False,512,107,0.210526,0.257310,False,230.516209,CO(2-1),-21.7906,-28.337,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6e968_X1339,12.0394,229.610125,231.450945,976562.5000,1840820312.5,2842.56,,7.37656,36.88316,6.246669e+14,8.328891e+14,1.249334e+15,8.328891e+14,1.3333,1.870107e+15,3.560601e+15,2.291265e+15,3.698614e+15,2766.3664,3.598,40,8.052,,fine,A,4.5974,5.4970,5.5818,True,512,83,0.163743,0.113060,False,230.001726,CO(2-1),-536.2739,-697.373,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6d2f9_X7060,12.0394,229.610174,231.450995,976562.5000,1840820312.5,2842.56,,11.03064,55.15377,9.341048e+14,1.245473e+15,1.868210e+15,1.245473e+15,1.3333,2.796492e+15,5.324397e+15,3.426277e+15,5.530777e+15,2766.3670,3.598,40,8.052,,fine,A,4.5469,5.4611,6.0521,True,512,92,0.181287,0.153996,False,230.956854,CO(2-1),418.8539,544.679,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc694dd_X41ca,12.0394,229.610626,231.451446,976562.5000,1840820312.5,2842.56,,11.64848,58.24297,9.864246e+14,1.315233e+15,1.972849e+15,1.315233e+15,1.3333,2.953126e+15,5.622620e+15,3.618185e+15,5.840560e+15,2766.3724,3.598,40,8.052,,fine,A,4.0967,5.5392,5.3348,False,512,416,0.812865,0.846004,False,229.952423,CO(2-1),-585.5773,-761.487,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc694dd_X3e5f,12.0394,229.610685,231.451506,976562.5000,1840820312.5,2842.56,,9.60817,48.04130,8.136453e+14,1.084860e+15,1.627291e+15,1.084860e+15,1.3333,2.435865e+15,4.637778e+15,2.984434e+15,4.817544e+15,2766.3731,3.598,40,8.052,,fine,A,4.5623,5.7542,5.0538,False,512,78,0.153996,0.226121,False,230.681974,CO(2-1),143.9745,187.225,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc68b3e_X107b,12.0394,229.610807,231.451627,976562.5000,1840820312.5,2842.56,,10.79059,53.95349,9.137763e+14,1.218368e+15,1.827553e+15,1.218368e+15,1.3333,2.735633e+15,5.208525e+15,3.351712e+15,5.410413e+15,2766.3746,3.598,40,8.052,,fine,A,4.0624,5.4599,4.8828,False,512,420,0.820663,0.824561,False,230.743619,CO(2-1),205.6192,267.388,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc67b7e_X1f16,12.0394,229.610880,231.451700,976562.5000,1840820312.5,2842.56,,10.84028,54.20193,9.179840e+14,1.223979e+15,1.835968e+15,1.223979e+15,1.3333,2.748230e+15,5.232509e+15,3.367146e+15,5.435327e+15,2766.3755,3.598,40,8.052,,fine,A,4.2151,5.5739,4.8659,False,512,304,0.594542,0.578947,False,229.958536,CO(2-1),-579.4641,-753.537,star,27.271,3.818,21.271,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,229.611119,231.451939,976562.5000,1840820312.5,3265.92,282,7.74954,38.74805,6.562514e+14,8.750019e+14,1.312503e+15,8.753893e+14,1.3339,1.964664e+15,3.740633e+15,2.407116e+15,3.885624e+15,2766.3784,3.598,42,9.252,0.9996,fine,A,5.0439,5.7192,5.3287,False,512,21,0.042885,0.052632,False,230.834752,CO(2-1),296.7520,385.897,star,27.271,3.818,21.271,512,20260825,True,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6fa08_X1053,12.0394,231.617535,233.351910,15625000.0000,1734375000.0,60.48,,12.59081,62.95469,1.705959e+16,3.411917e+16,4.549223e+16,3.899334e+16,2.2857,7.051295e+16,7.768204e+16,7.411660e+16,8.027771e+16,2789.8167,3.598,2,0.0108,,coarse,B,2.1938,4.8035,3.9652,False,512,422,0.824561,0.935673,False,232.055035,CO(2-1),1517.0349,1972.758,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6e968_X1339,12.0394,231.617696,233.352071,15625000.0000,1734375000.0,2842.56,,1.23566,6.17836,1.674224e+15,3.348447e+15,4.464597e+15,3.826797e+15,2.2857,6.920125e+15,7.623697e+15,7.273785e+15,7.878436e+15,2789.8186,3.598,4,0.5075,,coarse,B,2.7170,4.3026,3.4488,False,512,276,0.539961,0.578947,False,232.367696,CO(2-1),1829.6955,2379.343,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6d2f9_X7060,12.0394,231.617744,233.352119,15625000.0000,1734375000.0,2842.56,,1.90792,9.53972,2.585091e+15,5.170182e+15,6.893575e+15,5.908779e+15,2.2857,1.068504e+16,1.177140e+16,1.123111e+16,1.216473e+16,2789.8192,3.598,4,0.5075,,coarse,B,3.2171,4.0840,3.7654,False,512,59,0.116959,0.101365,False,232.586494,CO(2-1),2048.4938,2663.869,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6b674_X28f5,12.0394,231.617953,233.352328,15625000.0000,1734375000.0,2842.56,,1.68124,8.40629,2.277954e+15,4.555908e+15,6.074543e+15,5.206752e+15,2.2857,9.415542e+15,1.037283e+16,9.896734e+15,1.071942e+16,2789.8217,3.598,4,0.5075,,coarse,B,2.4834,4.0497,3.2560,False,512,368,0.719298,0.834308,False,231.821078,CO(2-1),1283.0777,1668.519,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc694dd_X41ca,12.0394,231.618183,233.352558,15625000.0000,1734375000.0,2842.56,,1.98504,9.92528,2.689571e+15,5.379142e+15,7.172189e+15,6.147591e+15,2.2857,1.111689e+16,1.224715e+16,1.168503e+16,1.265638e+16,2789.8244,3.598,4,0.5075,,coarse,B,2.6450,4.6479,3.6471,False,512,278,0.543860,0.547758,False,232.024433,CO(2-1),1486.4332,1932.963,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc694dd_X3e5f,12.0394,231.618241,233.352616,15625000.0000,1734375000.0,2842.56,,1.62340,8.11710,2.199589e+15,4.399177e+15,5.865570e+15,5.027631e+15,2.2857,9.091633e+15,1.001598e+16,9.556271e+15,1.035066e+16,2789.8251,3.598,4,0.5075,,coarse,B,2.7547,5.1229,3.5911,False,512,245,0.479532,0.549708,False,232.243241,CO(2-1),1705.2411,2217.502,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc68b3e_X107b,12.0394,231.618359,233.352734,15625000.0000,1734375000.0,2842.56,,1.84332,9.21667,2.497551e+15,4.995103e+15,6.660137e+15,5.708689e+15,2.2857,1.032321e+16,1.137278e+16,1.085079e+16,1.175279e+16,2789.8266,3.598,4,0.5075,,coarse,B,2.4432,4.1886,3.0555,False,512,382,0.746589,0.844055,False,231.649609,CO(2-1),1111.6091,1445.541,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc67b7e_X1f16,12.0394,231.618430,233.352805,15625000.0000,1734375000.0,2842.56,,1.85435,9.27184,2.512502e+15,5.025004e+15,6.700005e+15,5.742862e+15,2.2857,1.038501e+16,1.144086e+16,1.091575e+16,1.182314e+16,2789.8274,3.598,4,0.5075,,coarse,B,2.5963,4.5184,2.9544,False,512,297,0.580897,0.604288,False,232.384055,CO(2-1),1846.0550,2400.617,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,231.618663,233.353038,15625000.0000,1734375000.0,2842.56,282,1.30655,6.53282,1.770277e+15,3.540553e+15,4.720738e+15,4.046352e+15,2.2857,7.317144e+15,8.061082e+15,7.691095e+15,8.330435e+15,2789.8302,3.598,4,0.5075,1.0000,coarse,B,2.9969,4.3776,3.6462,False,512,141,0.276803,0.309942,False,232.368663,CO(2-1),1830.6630,2380.601,star,27.041,3.786,21.092,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6fa08_X1053,12.0394,244.616677,246.351052,15625000.0000,1734375000.0,60.48,,13.43204,67.16096,1.819941e+16,3.639881e+16,4.853175e+16,4.159864e+16,2.2857,7.522422e+16,8.287230e+16,7.906863e+16,8.564140e+16,2945.8064,3.598,2,0.0114,,coarse,B,2.6901,4.1479,3.0320,False,512,188,0.368421,0.436647,False,244.913552,CS(5-4),-22.4483,-27.476,star,25.610,3.585,19.975,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6e968_X1339,12.0394,244.616846,246.351221,15625000.0000,1734375000.0,2842.56,,1.33341,6.66714,1.806675e+15,3.613350e+15,4.817799e+15,4.129542e+15,2.2857,7.467589e+15,8.226823e+15,7.849229e+15,8.501714e+15,2945.8084,3.598,4,0.5359,,coarse,B,2.3942,4.2992,3.5467,False,512,405,0.791423,0.711501,False,245.835596,CS(5-4),899.5963,1101.072,star,25.610,3.585,19.975,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6d2f9_X7060,12.0394,244.616897,246.351272,15625000.0000,1734375000.0,2842.56,,2.09755,10.48789,2.842029e+15,5.684057e+15,7.578743e+15,6.496065e+15,2.2857,1.174705e+16,1.294138e+16,1.234740e+16,1.337380e+16,2945.8090,3.598,4,0.5359,,coarse,B,2.4756,4.6471,3.6974,False,512,372,0.727096,0.674464,False,244.695022,CS(5-4),-240.9777,-294.948,star,25.609,3.585,19.975,512,20260825,False,False,
HR 1010 Gaia DR3 4722135642226902656,HR 1010 Gaia DR3 4722135642226902656,6,A002_Xc6b674_X28f5,12.0394,244.617118,246.351493,15625000.0000,1734375000.0,2842.56,,1.81945,9.09738,2.465225e+15,4.930449e+15,6.573932e+15,5.634799e+15,2.2857,1.018959e+16,1.122558e+16,1.071035e+16,1.160067e+16,2945.8117,3.598,4,0.5359,,coarse,B,2.7358,4.7405,3.4460,False,512,238,0.465887,0.506823,False,244.898368,CS(5-4),-37.6321,-46.060,star,25.609,3.585,19.975,512,20260825,False,False,
