star_name,system,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_ant,rms_mJy,smin_mJy,eirp_5sigma_W,drift_max_Hz_s,n_drift_trials,resolution_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,nearest_line,line_offset_MHz,line_offset_kms,hit,spatially_significant,qa_status,disposition
HD 207129  Gaia DR3 6564091190988411520,HD 207129 Gaia DR3 6564091190988411520,6,A002_Xc19d6f_X5706,15.5590,231.647866,233.382241,15625000.0000,1750000000.0,2872.80,,1.28919,6.44599,2.917302e+15,2790.1806,4,coarse,2.6510,4.6221,512,322,0.629630,CO(2-1),1109.8659,1431.00,False,False,searched,
HD 207129  Gaia DR3 6564091190988411520,HD 207129 Gaia DR3 6564091190988411520,6,A002_Xc19d6f_X5706,15.5590,244.148675,245.883050,15625000.0000,1750000000.0,2872.80,,1.35062,6.75314,3.056312e+15,2940.1904,4,coarse,2.5919,4.5545,512,290,0.567251,CS(5-4),509.5502,623.47,False,False,searched,
HD 207129  Gaia DR3 6564091190988411520,HD 207129 Gaia DR3 6564091190988411520,6,A002_Xc19d6f_X5706,15.5590,246.148805,247.883180,15625000.0000,1750000000.0,2872.80,,1.73435,8.67179,3.924648e+15,2964.1919,4,coarse,2.9775,5.0149,512,122,0.239766,CS(5-4),1275.3047,1547.78,False,False,searched,
HD 207129 (Gaia DR3 6564091190988411520),HD 207129 Gaia DR3 6564091190988411520,6,A002_Xb28642_Xcff3,15.5590,229.708703,231.433800,488281.2500,1725585937.5,362.88,,2.88616,14.4309,2.040969e+14,2766.8550,10,fine,3.5884,5.7096,512,485,0.947368,CO(2-1),165.3317,214.97,False,False,searched,
HD 207129 (Gaia DR3 6564091190988411520),HD 207129 Gaia DR3 6564091190988411520,6,A002_Xb28642_Xcff3,15.5590,231.657329,233.391704,15625000.0000,1750000000.0,362.88,,0.42852,2.14262,9.696989e+14,2790.2942,2,coarse,2.3825,3.9829,512,299,0.584795,CO(2-1),1869.3291,2410.11,False,False,searched,
HD 207129 (Gaia DR3 6564091190988411520),HD 207129 Gaia DR3 6564091190988411520,6,A002_Xb28642_Xcff3,15.5590,244.158647,245.893022,15625000.0000,1750000000.0,362.88,,0.473154,2.36579,1.070703e+15,2940.3100,2,coarse,2.3662,4.3250,512,334,0.653021,CS(5-4),347.6472,425.35,False,False,searched,
HD 207129 (Gaia DR3 6564091190988411520),HD 207129 Gaia DR3 6564091190988411520,6,A002_Xb28642_Xcff3,15.5590,246.158858,247.893233,15625000.0000,1750000000.0,362.88,,0.513153,2.56579,1.161217e+15,2964.3125,2,coarse,1.6987,4.3748,512,511,0.998051,CS(5-4),1816.6081,2204.65,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,214.574214,216.402339,15625000.0000,1843750000.0,2751.84,,2.09571,10.4787,5.121974e+15,2585.8593,4,coarse,2.3179,4.5590,512,433,0.846004,SiO(5-4),-2468.2857,-3433.94,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,216.574214,218.402339,15625000.0000,1843750000.0,2751.84,,2.05527,10.2765,5.023136e+15,2609.8593,4,coarse,2.5132,4.5885,512,395,0.771930,H2CO,55.3393,76.28,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,229.609863,231.450683,976562.5000,1841796875.0,2751.84,,11.1167,55.5833,1.698067e+15,2766.3633,39,fine,4.1974,5.6122,512,325,0.635478,,,,False,False,duplicate_row,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,229.609863,231.450683,976562.5000,1841796875.0,2751.84,,11.1167,55.5841,1.698091e+15,2766.3633,39,fine,4.1974,5.6122,512,325,0.635478,CO(2-1),-438.8793,-570.74,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,231.574211,233.402336,15625000.0000,1843750000.0,2751.84,,2.19191,10.9597,5.357092e+15,2789.8593,4,coarse,2.1541,4.7888,512,485,0.947368,CO(2-1),2786.2105,3592.80,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X1d34,16.1696,214.574214,216.402339,15625000.0000,1843750000.0,2751.84,,1.79524,8.97633,4.387620e+15,2585.8593,4,coarse,2.9596,4.9056,512,168,0.329435,SiO(5-4),-2046.4112,-2847.02,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X1d34,16.1696,216.574214,218.402339,15625000.0000,1843750000.0,2751.84,,1.72915,8.64584,4.226080e+15,2609.8593,4,coarse,2.8113,4.0317,512,225,0.440546,SiO(5-4),109.8388,151.41,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X1d34,16.1696,229.609862,231.450683,976562.5000,1841796875.0,2751.84,,9.4751,47.3762,1.447339e+15,2766.3633,39,fine,4.3442,5.4877,512,219,0.428850,CO(2-1),-417.3955,-542.80,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X1d34,16.1696,231.574210,233.402335,15625000.0000,1843750000.0,2751.84,,1.87214,9.36081,4.575553e+15,2789.8593,4,coarse,2.7419,4.6696,512,280,0.547758,CO(2-1),1036.2099,1336.19,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X2445,16.1696,214.574068,216.402193,15625000.0000,1843750000.0,2751.84,,1.62858,8.14299,3.980286e+15,2585.8576,4,coarse,3.4695,4.7748,512,37,0.074074,SiO(5-4),-1015.3067,-1412.52,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X2445,16.1696,216.574068,218.402193,15625000.0000,1843750000.0,2751.84,,1.56817,7.84094,3.832642e+15,2609.8576,4,coarse,3.0163,4.6064,512,114,0.224172,SiO(5-4),-405.9317,-559.55,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X2445,16.1696,229.609717,231.450537,976562.5000,1841796875.0,2751.84,,8.48204,42.4108,1.295647e+15,2766.3615,39,fine,5.2957,5.2512,512,0,0.001949,CO(2-1),252.3809,328.21,True,True,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b22d7_X2445,16.1696,231.574064,233.402189,15625000.0000,1843750000.0,2751.84,,1.68967,8.44847,4.129604e+15,2789.8575,4,coarse,3.3031,5.2911,512,92,0.181287,CO(2-1),2754.8145,3552.32,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b33b1_Xf94,16.1696,214.574183,216.402308,15625000.0000,1843750000.0,2751.84,,1.50674,7.53381,3.682520e+15,2585.8589,4,coarse,2.7173,5.8072,512,263,0.514620,SiO(5-4),-780.8171,-1086.29,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b33b1_Xf94,16.1696,216.574183,218.402308,15625000.0000,1843750000.0,2751.84,,1.45986,7.29939,3.567935e+15,2609.8589,4,coarse,2.6866,4.5126,512,261,0.510721,SiO(5-4),-405.8171,-559.39,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b33b1_Xf94,16.1696,229.609831,231.450652,976562.5000,1841796875.0,2751.84,,8.00952,40.0482,1.223469e+15,2766.3629,39,fine,4.9945,5.6691,512,21,0.042885,CO(2-1),-760.1998,-988.60,False,False,searched,
HD 23484  Gaia DR3 4856592239127350400,HD 23484 Gaia DR3 4856592239127350400,6,A002_X10b33b1_Xf94,16.1696,231.574179,233.402304,15625000.0000,1843750000.0,2751.84,,1.55907,7.79544,3.810405e+15,2789.8589,4,coarse,3.0606,4.7835,512,136,0.267057,CO(2-1),2520.5541,3250.24,False,False,searched,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,229.621679,231.449804,15625000.0000,1843750000.0,12.10,,0.00100748,0.00503746,2.834532e+12,2766.4289,2,coarse,2.7022,4.6193,512,198,0.387914,CO(2-1),458.6787,596.47,False,False,noise_defect,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,229.673192,231.398290,488281.2500,1725585937.5,393.12,,4.10657,20.533,3.610543e+14,2766.4289,10,fine,4.3174,5.2538,512,97,0.191033,CO(2-1),357.3604,464.72,False,False,searched,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,244.122209,245.856584,15625000.0000,1750000000.0,520.13,,0.657731,3.28869,1.850513e+15,2939.8728,2,coarse,2.2157,4.5387,512,410,0.801170,CS(5-4),186.2086,227.86,False,False,searched,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,246.122122,247.856497,15625000.0000,1750000000.0,520.13,,0.702207,3.51107,1.975644e+15,2963.8717,2,coarse,2.4023,4.6300,512,299,0.584795,CS(5-4),2717.3721,3298.31,False,False,searched,
HD 10647,HD 10647,6,A002_Xb3d48f_X26f7,17.3488,229.621995,231.450120,15625000.0000,1843750000.0,12.10,,0.000991781,0.00495895,2.790356e+12,2766.4327,2,coarse,3.1016,4.1527,512,81,0.159844,CO(2-1),662.1200,861.03,False,False,noise_defect,
HD 10647,HD 10647,6,A002_Xb3d48f_X26f7,17.3488,229.673509,231.398606,488281.2500,1725585937.5,393.12,,4.05867,20.2936,3.568436e+14,2766.4327,10,fine,4.0806,5.4323,512,195,0.382066,CO(2-1),377.2079,490.53,False,False,searched,
HD 10647,HD 10647,6,A002_Xb3d48f_X26f7,17.3488,244.122533,245.856908,15625000.0000,1750000000.0,520.13,,0.649742,3.24875,1.828038e+15,2939.8766,2,coarse,2.4987,4.3269,512,234,0.458090,CS(5-4),405.2832,495.94,False,False,searched,
HD 10647,HD 10647,6,A002_Xb3d48f_X26f7,17.3488,246.122449,247.856824,15625000.0000,1750000000.0,520.13,,0.720732,3.6037,2.027767e+15,2963.8756,2,coarse,2.5634,4.9461,512,233,0.456140,CS(5-4),1983.3243,2407.33,False,False,searched,
HD 10647,HD 10647,7,A002_X1171dca_X5df0,17.3488,330.429839,332.154936,488281.2500,1725585937.5,2207.52,,3.15821,15.7914,2.776778e+14,3975.5087,90,fine,4.5743,5.6330,512,220,0.430799,CO(3-2),-13835.8879,-12520.34,False,False,searched,
HD 10647,HD 10647,7,A002_X1171dca_X5df0,17.3488,332.270064,334.098189,15625000.0000,1843750000.0,2969.57,,0.416454,2.08232,1.171702e+15,3998.2095,4,coarse,3.4631,4.2089,512,39,0.077973,CO(3-2),-11744.6856,-10567.63,False,False,searched,
HD 10647,HD 10647,7,A002_X1171dca_X5df0,17.3488,342.319586,344.147711,15625000.0000,1843750000.0,2969.57,,0.386222,1.93116,1.086645e+15,4118.8038,4,coarse,2.8068,4.6578,512,247,0.483431,CO(3-2),-1695.1644,-1480.62,False,False,searched,
HD 10647,HD 10647,7,A002_X1171dca_X5df0,17.3488,344.262839,345.987936,488281.2500,1725585937.5,2207.52,,2.62994,13.15,2.312311e+14,4141.5047,94,fine,4.8491,6.0896,512,67,0.132554,CO(3-2),-1291.9504,-1122.25,False,False,searched,
HD 10647,HD 10647,7,A002_Xb54d65_X727,17.3488,332.949870,334.684245,15625000.0000,1750000000.0,393.12,,1.03943,5.19733,2.924488e+15,4005.8047,2,coarse,2.3642,4.3063,512,314,0.614035,CO(3-2),-11361.7551,-10203.70,False,False,searched,
HD 10647,HD 10647,7,A002_Xb54d65_X727,17.3488,334.907870,336.642245,15625000.0000,1750000000.0,393.12,,0.897995,4.49012,2.526550e+15,4029.3007,2,coarse,2.3488,4.1782,512,336,0.656920,CO(3-2),-9903.7551,-8842.44,False,False,searched,
HD 10647,HD 10647,7,A002_Xb54d65_X727,17.3488,344.954509,346.679606,488281.2500,1725585937.5,393.12,,6.24391,31.2206,5.489861e+14,4149.8047,15,fine,4.2254,5.7628,512,156,0.306043,CO(3-2),-594.4211,-515.31,False,False,searched,
HD 10647,HD 10647,7,A002_Xb54d65_X727,17.3488,346.949870,348.684245,15625000.0000,1750000000.0,393.12,,1.07326,5.36647,3.019662e+15,4173.8047,2,coarse,2.8915,4.6304,512,102,0.200780,CO(3-2),1278.8699,1102.29,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,332.920420,334.654795,15625000.0000,1750000000.0,3278.02,,0.311812,1.5591,8.772923e+14,4005.4513,5,coarse,1.7562,4.4183,512,511,0.998051,CO(3-2),-11313.0796,-10160.88,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,334.815920,336.550295,15625000.0000,1750000000.0,3278.02,,0.272191,1.361,7.658189e+14,4028.1973,5,coarse,3.0894,4.1807,512,127,0.249513,CO(3-2),-9276.9546,-8285.08,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,344.925059,346.650157,488281.2500,1725585937.5,2388.96,,1.69399,8.47019,1.489405e+14,4149.4513,107,fine,4.3416,5.9759,512,421,0.822612,CO(3-2),96.8325,83.95,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,346.815920,348.550295,15625000.0000,1750000000.0,3278.02,,0.316928,1.58469,8.916895e+14,4172.1973,5,coarse,2.4460,4.5134,512,407,0.795322,CO(3-2),1441.7954,1243.20,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf749a_X36e0,17.3488,332.919200,334.653575,15625000.0000,1750000000.0,3024.00,,0.298962,1.49486,8.411407e+14,4005.4367,5,coarse,3.3882,4.2616,512,72,0.142300,CO(3-2),-11954.9246,-10737.39,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf749a_X36e0,17.3488,334.814700,336.549075,15625000.0000,1750000000.0,3024.00,,0.266879,1.33444,7.508754e+14,4028.1827,5,coarse,3.1776,4.5259,512,97,0.191033,CO(3-2),-9965.6746,-8900.19,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf749a_X36e0,17.3488,344.923839,346.648937,488281.2500,1725585937.5,2388.96,,1.62157,8.10814,1.425742e+14,4149.4367,103,fine,4.5214,5.8552,512,279,0.545809,CO(3-2),42.8781,37.17,False,False,searched,
HD 10647,HD 10647,7,A002_Xcf749a_X36e0,17.3488,346.814700,348.549075,15625000.0000,1750000000.0,3024.00,,0.313632,1.56821,8.824175e+14,4172.1827,5,coarse,3.0284,4.6269,512,156,0.306043,CO(3-2),1799.9504,1552.03,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_X2db6,17.3488,330.350741,332.191073,488281.2500,1840820312.5,2630.88,,22.4454,112.227,1.973412e+15,3975.2509,119,fine,5.3943,5.9286,512,8,0.017544,,,,True,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xaf70,17.3488,330.350395,332.190727,488281.2500,1840820312.5,2630.88,,24.6463,123.234,2.166953e+15,3975.2467,119,fine,5.0843,6.0329,512,59,0.116959,CO(3-2),-14297.1671,-12938.62,True,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xaf70,17.3488,332.248563,334.076688,15625000.0000,1843750000.0,2630.88,,3.59144,17.9575,1.010453e+16,3997.9515,5,coarse,3.2126,4.0553,512,101,0.198830,CO(3-2),-13438.0624,-12092.08,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xaf70,17.3488,342.297431,344.125556,15625000.0000,1843750000.0,2630.88,,3.49405,17.4706,9.830529e+15,4118.5379,5,coarse,3.0560,4.1826,512,133,0.261209,CO(3-2),-2826.6936,-2469.09,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xaf70,17.3488,344.183392,346.023724,488281.2500,1840820312.5,2630.88,,22.8128,114.066,2.005749e+15,4141.2427,124,fine,4.6216,5.7784,512,270,0.528265,CO(3-2),-1039.3662,-902.90,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xc10b,17.3488,330.350193,332.190525,488281.2500,1840820312.5,2630.88,,29.738,148.693,2.614622e+15,3975.2443,119,fine,4.4976,5.4712,512,373,0.729045,CO(3-2),-15139.1660,-13700.62,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xc10b,17.3488,332.248364,334.076489,15625000.0000,1843750000.0,2630.88,,4.24476,21.2242,1.194265e+16,3997.9491,5,coarse,3.4344,4.3759,512,47,0.093567,CO(3-2),-11891.3864,-10700.33,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xc10b,17.3488,342.297226,344.125351,15625000.0000,1843750000.0,2630.88,,3.99233,19.962,1.123244e+16,4118.5355,5,coarse,2.7688,4.7149,512,282,0.551657,CO(3-2),-2358.1486,-2059.82,False,False,searched,
HD 10647,HD 10647,7,A002_Xff294f_Xc10b,17.3488,344.183190,346.023522,488281.2500,1840820312.5,2630.88,,25.8092,129.048,2.269198e+15,4141.2403,124,fine,5.0385,5.8776,512,54,0.107212,CO(3-2),-1446.3065,-1256.41,True,False,searched,
HD 10647,HD 10647,7,A002_Xfffde1_Xffdf,17.3488,330.403386,332.128483,488281.2500,1725585937.5,2298.24,,1.88715,9.43593,1.659221e+14,3975.1912,93,fine,4.2921,5.7216,512,441,0.861598,CO(3-2),-14335.9737,-12973.92,False,False,searched,
HD 10647,HD 10647,7,A002_Xfffde1_Xffdf,17.3488,332.244004,334.072129,15625000.0000,1843750000.0,3060.29,,0.267799,1.33902,7.534549e+14,3997.8968,4,coarse,2.6418,4.5491,512,310,0.606238,CO(3-2),-12020.7456,-10816.87,False,False,searched,
HD 10647,HD 10647,7,A002_Xfffde1_Xffdf,17.3488,342.292740,344.120865,15625000.0000,1843750000.0,3060.29,,0.263597,1.31801,7.416336e+14,4118.4816,4,coarse,2.2532,4.2564,512,465,0.908382,CO(3-2),-2972.0104,-2596.06,False,False,searched,
HD 10647,HD 10647,7,A002_Xfffde1_Xffdf,17.3488,344.236386,345.961483,488281.2500,1725585937.5,2298.24,,1.81853,9.09286,1.598895e+14,4141.1872,96,fine,4.3901,5.7595,512,362,0.707602,CO(3-2),-383.3448,-333.02,False,False,searched,
* g Lup,HD 139664,6,A002_Xb2f730_X5b37,17.3986,229.640111,231.468236,15625000.0000,1843750000.0,12.10,,0.00091444,0.00457221,2.587534e+12,2766.6501,2,coarse,3.6939,4.3665,512,8,0.017544,CO(2-1),-319.7640,-415.79,False,False,noise_defect,
* g Lup,HD 139664,6,A002_Xb2f730_X5b37,17.3986,229.691625,231.416722,488281.2500,1725585937.5,393.12,,3.41391,17.0696,3.018792e+14,2766.6501,10,fine,3.9617,5.8080,512,301,0.588694,CO(2-1),433.8982,564.20,False,False,searched,
* g Lup,HD 139664,6,A002_Xb2f730_X5b37,17.3986,231.640699,233.375074,15625000.0000,1750000000.0,520.13,,0.517118,2.5856,1.463259e+15,2790.0946,2,coarse,2.3431,4.5675,512,321,0.627680,CO(2-1),1555.8237,2006.06,False,False,searched,
* g Lup,HD 139664,6,A002_Xb2f730_X5b37,17.3986,244.141123,245.875498,15625000.0000,1750000000.0,520.13,,0.573277,2.86639,1.622168e+15,2940.0997,2,coarse,1.9764,4.2244,512,475,0.927875,CS(5-4),486.3727,595.13,False,False,searched,
* g Lup,HD 139664,6,A002_Xb2f730_X5b37,17.3986,246.141191,247.875566,15625000.0000,1750000000.0,520.13,,0.629141,3.14571,1.780242e+15,2964.1005,2,coarse,2.7206,4.3182,512,151,0.296296,CS(5-4),1845.8156,2240.25,False,False,searched,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,229.640695,231.468820,15625000.0000,1843750000.0,12.10,,0.000986047,0.00493024,2.790156e+12,2766.6571,2,coarse,2.2702,4.4943,512,356,0.695906,CO(2-1),-366.0554,-475.99,False,False,noise_defect,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,229.692208,231.417306,488281.2500,1725585937.5,393.12,,2.8811,14.4056,2.547652e+14,2766.6571,10,fine,4.1182,5.5608,512,192,0.376218,CO(2-1),-478.6042,-622.33,False,False,searched,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,244.141722,245.876097,15625000.0000,1750000000.0,520.13,,0.445898,2.2295,1.261730e+15,2940.1069,2,coarse,2.4794,4.3570,512,266,0.520468,CS(5-4),611.9715,748.81,False,False,searched,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,246.141794,247.876169,15625000.0000,1750000000.0,520.13,,0.505226,2.52614,1.429608e+15,2964.1078,2,coarse,2.4508,4.2241,512,274,0.536062,CS(5-4),1658.9192,2013.41,False,False,searched,
* eta Crv,eta Crv,7,A002_X75bfbf_X1430,18.2437,332.967988,334.702363,15625000.0000,1750000000.0,786.24,,1.22007,6.11892,3.807426e+15,4006.0221,5,coarse,2.4705,4.8180,512,419,0.818713,CO(3-2),-11484.2619,-10313.16,False,False,searched,
* eta Crv,eta Crv,7,A002_X75bfbf_X1430,18.2437,334.862388,336.596763,15625000.0000,1750000000.0,786.24,,1.06306,5.33168,3.317574e+15,4028.7549,5,coarse,2.4993,4.6530,512,397,0.775828,CO(3-2),-9230.4873,-8242.44,False,False,searched,
* eta Crv,eta Crv,7,A002_X75bfbf_X1430,18.2437,344.971526,346.696624,488281.2500,1725585937.5,786.24,,6.43179,32.264,6.273721e+14,4150.0089,106,fine,5.0126,5.6759,512,41,0.081871,CO(3-2),-255.6260,-221.59,True,False,searched,
* eta Crv,eta Crv,7,A002_X75bfbf_X1430,18.2437,346.669432,348.403807,15625000.0000,1750000000.0,786.24,,1.19412,5.99029,3.727382e+15,4170.4394,5,coarse,2.8882,4.4303,512,206,0.403509,CO(3-2),1076.5568,928.66,False,False,searched,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,342.482582,344.207680,488281.2500,1725585937.5,2842.56,,1.51385,7.56935,1.471855e+14,4120.1416,148,fine,4.8902,5.5627,512,114,0.224172,CO(3-2),-2456.4845,-2144.88,False,False,searched,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,345.768158,345.822052,61035.1562,53955078.1,2842.56,,3.58969,17.9487,4.362642e+13,4149.5413,1186,fine,4.8275,6.1402,512,223,0.436647,CO(3-2),15.0043,13.01,False,False,searched,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,354.315582,356.040680,488281.2500,1725585937.5,2842.56,,1.64562,8.22826,1.599979e+14,4262.1376,154,fine,4.5308,5.8356,512,340,0.664717,CO(3-2),9699.7577,8187.20,False,False,searched,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,356.190582,357.915680,488281.2500,1725585937.5,2842.56,,1.85301,9.26519,1.801609e+14,4284.6376,154,fine,4.2364,5.8427,512,499,0.974659,CO(3-2),11158.7421,9369.21,False,False,searched,
eta Crv,eta Crv,7,A002_X122b6ff_X1041e,18.2437,342.474130,344.199228,488281.2500,1725585937.5,423.36,,3.40408,17.0206,3.309642e+14,4120.0401,19,fine,3.9730,5.3381,512,387,0.756335,CO(3-2),-2915.6198,-2545.84,False,False,searched,
eta Crv,eta Crv,7,A002_X122b6ff_X1041e,18.2437,345.805940,345.859834,61035.1562,53955078.1,423.36,,8.21088,41.0549,9.978869e+13,4149.9946,145,fine,4.0915,5.7408,512,413,0.807018,CO(3-2),26.1758,22.69,False,False,searched,
eta Crv,eta Crv,7,A002_X122b6ff_X1041e,18.2437,354.395914,356.121012,488281.2500,1725585937.5,423.36,,3.62129,18.1067,3.520827e+14,4263.1016,20,fine,4.1520,5.3544,512,271,0.530214,CO(3-2),9378.7227,7914.44,False,False,searched,
eta Crv,eta Crv,7,A002_X122b6ff_X1041e,18.2437,356.275605,358.000702,488281.2500,1725585937.5,423.36,,4.09743,20.4874,3.983760e+14,4285.6578,20,fine,5.0059,5.4991,512,11,0.023392,CO(3-2),11485.4640,9641.24,True,False,searched,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,479.339378,481.167503,15625000.0000,1843750000.0,3072.38,,19.5415,97.7096,6.079860e+16,5763.0413,6,coarse,2.7820,4.5786,512,281,0.549708,CO(4-3),19189.0032,11978.51,False,False,searched,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,481.234878,483.063003,15625000.0000,1843750000.0,3072.38,,19.688,98.4422,6.125443e+16,5785.7873,6,coarse,2.7812,4.2874,512,282,0.551657,CO(4-3),21787.6282,13547.20,False,False,searched,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,492.185959,492.239853,61035.1562,53955078.1,2056.32,,260.317,1301.62,3.163734e+15,5906.5549,1109,fine,4.8289,5.9262,512,234,0.458090,CO(4-3),31159.6070,18978.40,False,False,searched,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,493.297378,495.125503,15625000.0000,1843750000.0,3072.38,,22.8251,114.128,7.101475e+16,5930.5373,6,coarse,2.4801,4.7137,512,420,0.820663,CO(4-3),33537.6282,20344.18,False,False,searched,
eta Crv,eta Crv,8,A002_X122b6ff_X18e15,18.2437,479.339436,481.167561,15625000.0000,1843750000.0,3072.38,,11.5232,57.6175,3.585179e+16,5763.0420,6,coarse,2.1916,4.3092,512,496,0.968811,CO(4-3),18439.0607,11510.36,False,False,searched,
eta Crv,eta Crv,8,A002_X122b6ff_X18e15,18.2437,481.234936,483.063061,15625000.0000,1843750000.0,3072.38,,11.6786,58.3942,3.633505e+16,5785.7880,6,coarse,2.5113,5.3043,512,397,0.775828,CO(4-3),21803.3107,13556.95,False,False,searched,
eta Crv,eta Crv,8,A002_X122b6ff_X18e15,18.2437,492.186016,492.239910,61035.1562,53955078.1,2056.32,,227.824,1139.14,2.768824e+15,5906.5556,1091,fine,4.8454,6.2281,512,192,0.376218,CO(4-3),31175.7778,18988.25,False,False,searched,
eta Crv,eta Crv,8,A002_X122b6ff_X18e15,18.2437,493.297436,495.125561,15625000.0000,1843750000.0,3072.38,,15.4644,77.3237,4.811374e+16,5930.5380,6,coarse,3.0150,4.6327,512,180,0.352827,CO(4-3),33725.1857,20457.95,False,False,searched,
eta Crv,eta Crv,8,A002_X128b034_X11ca9,18.2437,479.266358,481.094483,15625000.0000,1843750000.0,3072.38,,9.50427,47.5238,2.957110e+16,5762.1650,6,coarse,3.5532,5.4847,512,41,0.081871,CO(4-3),18881.6076,11788.41,False,False,searched,
eta Crv,eta Crv,8,A002_X128b034_X11ca9,18.2437,481.161858,482.989983,15625000.0000,1843750000.0,3072.38,,9.50827,47.5438,2.958354e+16,5784.9110,6,coarse,3.1728,4.5682,512,121,0.237817,CO(4-3),21839.6076,13581.57,False,False,searched,
eta Crv,eta Crv,8,A002_X128b034_X11ca9,18.2437,492.111272,492.165166,61035.1562,53955078.1,2056.32,,185.166,925.881,2.250461e+15,5905.6586,1092,fine,4.4993,5.7359,512,453,0.884990,CO(4-3),31111.4100,18951.92,False,False,searched,
eta Crv,eta Crv,8,A002_X128b034_X11ca9,18.2437,493.223415,495.051540,15625000.0000,1843750000.0,3072.38,,11.6554,58.28,3.626401e+16,5929.6497,6,coarse,4.5229,4.5917,512,1,0.003899,CO(4-3),33026.1647,20036.92,False,False,searched,
