star_name,system,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_ant,rms_mJy,smin_mJy,eirp_5sigma_W,drift_max_Hz_s,n_drift_trials,resolution_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,nearest_line,line_offset_MHz,line_offset_kms,hit,spatially_significant,qa_status,disposition
gam Lep,gam Lep,6,A002_Xd28a9e_Xbcdf,8.9050,223.085938,224.914062,15625000.0000,1843750000.0,2649.02,,0.137204,0.686052,1.017090e+14,2688.0000,4,coarse,3.1624,4.5821,512,93,0.183236,13CO(2-1),2718.1875,3637.91,False,False,searched,
gam Lep,gam Lep,6,A002_Xd28a9e_Xbcdf,8.9050,225.085938,226.914062,15625000.0000,1843750000.0,2649.02,,0.125016,0.625108,9.267388e+13,2712.0000,4,coarse,3.1002,4.2538,512,135,0.265107,13CO(2-1),4999.4375,6631.83,False,False,searched,
gam Lep,gam Lep,6,A002_Xd28a9e_Xbcdf,8.9050,239.085938,240.914063,15625000.0000,1843750000.0,2649.02,,0.137021,0.685142,1.015741e+14,2880.0000,4,coarse,2.6656,5.2261,512,283,0.553606,CS(5-4),-4928.1875,-6155.97,False,False,searched,
gam Lep,gam Lep,6,A002_Xd28a9e_Xbcdf,8.9050,241.085938,242.914063,15625000.0000,1843750000.0,2649.02,,0.146936,0.734721,1.089242e+14,2904.0000,4,coarse,2.4417,4.7781,512,408,0.797271,CS(5-4),-3037.5625,-3762.97,False,False,searched,
gam Lep,gam Lep,7,A002_Xd248b5_X5186,8.9050,335.627387,337.361762,15625000.0000,1750000000.0,1173.31,,0.385187,1.92615,2.855563e+14,4037.9349,3,coarse,2.5138,4.1820,512,317,0.619883,CO(3-2),-9059.2375,-8071.13,False,False,searched,
gam Lep,gam Lep,7,A002_Xd248b5_X5186,8.9050,337.564887,339.299262,15625000.0000,1750000000.0,1173.31,,0.318925,1.5948,2.364334e+14,4061.1849,3,coarse,2.1399,4.1198,512,455,0.888889,CO(3-2),-6527.9875,-5782.67,False,False,searched,
gam Lep,gam Lep,7,A002_Xd248b5_X5186,8.9050,347.627387,349.361762,15625000.0000,1750000000.0,1173.31,,0.357927,1.78984,2.653489e+14,4181.9349,3,coarse,2.7957,4.5111,512,196,0.384016,CO(3-2),2909.5125,2502.91,False,False,searched,
gam Lep,gam Lep,7,A002_Xd248b5_X5186,8.9050,349.627387,351.361762,15625000.0000,1750000000.0,1173.31,,0.424007,2.12029,3.143385e+14,4205.9349,3,coarse,3.0592,4.0613,512,94,0.185185,CO(3-2),5018.8875,4292.86,False,False,searched,
HD 285968,HD 285968,6,A002_Xd98580_X3bf6,9.4852,212.046491,213.874616,15625000.0000,1843750000.0,2812.32,,2.29018,11.4513,1.926098e+15,2555.5266,4,coarse,2.8885,4.3957,512,170,0.333333,SiO(5-4),-4808.5089,-6769.12,False,False,searched,
HD 285968,HD 285968,6,A002_Xd98580_X3bf6,9.4852,214.046121,215.874246,15625000.0000,1843750000.0,2812.32,,2.17916,10.8962,1.832723e+15,2579.5222,4,coarse,3.5848,4.1957,512,15,0.031189,SiO(5-4),-2621.3793,-3655.89,False,False,searched,
HD 285968,HD 285968,6,A002_Xd98580_X3bf6,9.4852,227.043709,228.871834,15625000.0000,1843750000.0,2812.32,,2.34011,11.701,1.968093e+15,2735.4933,4,coarse,2.8958,4.2082,512,168,0.329435,CO(2-1),-2134.9157,-2807.68,False,False,searched,
HD 285968,HD 285968,6,A002_Xd98580_X3bf6,9.4852,229.037235,230.877567,488281.2500,1840820312.5,2812.32,,13.1406,65.7029,3.453488e+14,2759.4888,77,fine,6.1886,10.8542,512,51,0.101365,,,,True,False,duplicate_row,
HD 285968,HD 285968,6,A002_Xd98580_X3bf6,9.4852,229.037235,230.877567,488281.2500,1840820312.5,2812.32,,13.1406,65.7055,3.453626e+14,2759.4888,77,fine,6.1886,10.8542,512,51,0.101365,CO(2-1),-35.9209,-46.83,True,False,searched,
AU Mic,AU Mic,3,A002_X1237e23_Xdb0,9.7141,100.003657,101.831782,15625000.0000,1843750000.0,3265.92,,0.194621,0.973105,1.716704e+14,1211.0126,2,coarse,2.6765,4.4766,512,175,0.343080,CN(1-0),-11690.4680,-34728.43,False,False,searched,
AU Mic,AU Mic,3,A002_X1237e23_Xdb0,9.7141,101.961657,103.789782,15625000.0000,1843750000.0,3265.92,,0.201575,1.00788,1.778044e+14,1234.5086,2,coarse,2.0356,4.3607,512,477,0.931774,CN(1-0),-10904.3430,-31776.59,False,False,searched,
AU Mic,AU Mic,3,A002_X1237e23_Xdb0,9.7141,112.003657,113.831782,15625000.0000,1843750000.0,3265.92,,0.2321,1.1605,2.047296e+14,1355.0126,2,coarse,3.3939,4.5155,512,38,0.076023,CN(1-0),215.7820,572.89,False,False,searched,
AU Mic,AU Mic,3,A002_X1237e23_Xdb0,9.7141,114.012927,115.738512,976562.5000,1726562500.0,2419.20,,2.80875,14.0437,1.548455e+14,1378.5086,17,fine,4.3842,5.5459,512,89,0.175439,CO(1-0),-474.8703,-1239.27,False,False,searched,
AU Mic,AU Mic,3,A002_X12925a3_Xa4b1,9.7141,100.017230,101.845355,15625000.0000,1843750000.0,3392.93,,0.100899,0.504499,8.900124e+13,1211.1755,3,coarse,2.1957,4.5582,512,434,0.847953,CN(1-0),-11880.0198,-35286.78,False,False,searched,
AU Mic,AU Mic,3,A002_X12925a3_Xa4b1,9.7141,101.912730,103.740855,15625000.0000,1843750000.0,3392.93,,0.0964603,0.482305,8.508587e+13,1233.9215,3,coarse,2.0647,4.1502,512,471,0.920078,CN(1-0),-10812.6448,-31524.37,False,False,searched,
AU Mic,AU Mic,3,A002_X12925a3_Xa4b1,9.7141,112.017230,113.845355,15625000.0000,1843750000.0,3392.93,,0.130665,0.653331,1.152575e+14,1355.1755,3,coarse,2.7496,4.4630,512,183,0.358674,CN(1-0),291.8552,774.77,False,False,searched,
AU Mic,AU Mic,3,A002_X12925a3_Xa4b1,9.7141,114.026500,115.752086,976562.5000,1726562500.0,2884.90,,1.05564,5.27823,5.819748e+13,1378.6715,33,fine,4.2742,5.6140,512,212,0.415205,CO(1-0),-675.1643,-1761.78,False,False,searched,
AU Mic,AU Mic,6,A002_X899169_X1838,9.7141,212.625624,214.359999,15625000.0000,1750000000.0,1505.95,,0.315465,1.57733,2.782647e+14,2561.9137,3,coarse,3.3119,4.7068,512,40,0.079922,SiO(5-4),-4041.8765,-5675.71,False,False,searched,
AU Mic,AU Mic,6,A002_X899169_X1838,9.7141,215.125539,216.859914,15625000.0000,1750000000.0,1505.95,,0.334698,1.67349,2.952297e+14,2591.9127,3,coarse,2.7235,4.9097,512,227,0.444444,SiO(5-4),-791.9607,-1099.22,False,False,searched,
AU Mic,AU Mic,6,A002_X899169_X1838,9.7141,227.625118,229.359493,15625000.0000,1750000000.0,1505.95,,0.299138,1.4957,2.638634e+14,2741.9077,3,coarse,3.1674,4.5673,512,87,0.171540,CO(2-1),-2881.6316,-3780.83,False,False,searched,
AU Mic,AU Mic,6,A002_X899169_X1838,9.7141,229.675816,231.400913,488281.2500,1725585937.5,1505.95,,1.90704,9.53524,5.256751e+13,2766.4604,49,fine,5.2213,5.8455,512,10,0.021442,CO(2-1),287.2298,373.51,True,False,searched,
V AT Mic B,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,333.171187,334.905562,15625000.0000,1750000000.0,1257.98,,0.366894,1.83823,3.304959e+14,4008.4605,3,coarse,2.7612,4.8232,512,206,0.403509,CO(3-2),-12156.0633,-10909.81,False,False,searched,
V AT Mic B,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,335.066687,336.801062,15625000.0000,1750000000.0,1257.98,,0.320038,1.60351,2.882949e+14,4031.2065,3,coarse,2.0130,4.5509,512,487,0.951267,CO(3-2),-10526.1883,-9393.73,False,False,searched,
V AT Mic B,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,345.175825,346.900923,488281.2500,1725585937.5,876.96,,1.98831,9.96341,5.597885e+13,4152.4605,39,fine,3.8955,5.5718,512,498,0.972710,CO(3-2),726.5050,629.41,False,False,searched,
V AT Mic B,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.8066,347.066687,348.801062,15625000.0000,1750000000.0,1257.98,,0.38088,1.90864,3.431545e+14,4175.2065,3,coarse,2.6677,4.3823,512,225,0.440546,CO(3-2),2848.8117,2454.64,False,False,searched,
NAME AT Mic AB  Gaia DR3 6792436799475128960,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,333.171187,334.905562,15625000.0000,1750000000.0,1257.98,,0.367928,1.87116,3.443405e+14,4008.4605,3,coarse,2.4863,4.6601,512,336,0.656920,CO(3-2),-11124.8133,-9984.29,False,False,searched,
NAME AT Mic AB  Gaia DR3 6792436799475128960,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,335.066687,336.801062,15625000.0000,1750000000.0,1257.98,,0.320176,1.62862,2.997081e+14,4031.2065,3,coarse,2.6243,4.0297,512,266,0.520468,CO(3-2),-9494.9383,-8473.43,False,False,searched,
NAME AT Mic AB  Gaia DR3 6792436799475128960,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,345.175825,346.900923,488281.2500,1725585937.5,876.96,,1.98814,10.1236,5.821869e+13,4152.4605,39,fine,4.7119,5.5542,512,78,0.153996,CO(3-2),340.2746,294.80,False,False,searched,
NAME AT Mic AB  Gaia DR3 6792436799475128960,NAME AT Mic AB  Gaia DR3 6792436799475128960,7,A002_Xcd97a1_X3f1e,9.9214,347.066687,348.801062,15625000.0000,1750000000.0,1257.98,,0.379871,1.93469,3.560314e+14,4175.2065,3,coarse,3.2043,4.7672,512,66,0.130604,CO(3-2),1817.5617,1566.08,False,False,searched,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,223.085938,224.914062,15625000.0000,1843750000.0,2183.33,,0.184289,0.921892,2.490190e+14,2688.0000,3,coarse,3.4618,4.5720,512,23,0.046784,13CO(2-1),4030.6875,5394.51,False,False,searched,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,225.085938,226.914062,15625000.0000,1843750000.0,2183.33,,0.165772,0.829271,2.240005e+14,2712.0000,3,coarse,3.9477,4.0456,512,2,0.005848,CO(2-1),-3889.5625,-5159.56,False,False,searched,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,239.085938,240.914063,15625000.0000,1843750000.0,2183.33,,0.184581,0.92342,2.494317e+14,2880.0000,3,coarse,2.2400,4.2558,512,425,0.830409,CS(5-4),-4943.8125,-6175.49,False,False,searched,
gam Vir,gam Vir,6,A002_Xd95042_X2d99,12.0202,241.085938,242.914063,15625000.0000,1843750000.0,2183.33,,0.191944,0.960265,2.593843e+14,2904.0000,3,coarse,2.8683,4.0737,512,146,0.286550,CS(5-4),-3350.0625,-4150.10,False,False,searched,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,335.580512,337.408637,15625000.0000,1843750000.0,1880.93,,0.32767,1.64046,4.431155e+14,4037.9349,4,coarse,2.2262,5.5069,512,470,0.918129,CO(3-2),-9059.2375,-8071.13,False,False,searched,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,337.518012,339.346137,15625000.0000,1843750000.0,1880.93,,0.285703,1.43037,3.863690e+14,4061.1849,4,coarse,3.0285,4.4667,512,139,0.272904,CO(3-2),-7277.9875,-6447.04,False,False,searched,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,347.580512,349.408637,15625000.0000,1843750000.0,1880.93,,0.309241,1.54834,4.182334e+14,4181.9349,4,coarse,2.9964,4.2865,512,133,0.261209,CO(3-2),2534.5125,2180.31,False,False,searched,
gam Vir,gam Vir,7,A002_Xd6ebab_X41a3,12.0202,349.580512,351.408637,15625000.0000,1843750000.0,1880.93,,0.3496,1.75044,4.728239e+14,4205.9349,4,coarse,2.5966,4.3780,512,319,0.623782,CO(3-2),4862.6375,4159.21,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,229.611119,231.451939,976562.5000,1841796875.0,3265.92,,7.15763,35.7881,6.061213e+14,2766.3784,42,fine,5.0987,5.6558,512,10,0.021442,,,,True,False,duplicate_row,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,229.611119,231.451939,976562.5000,1841796875.0,2842.56,,7.67013,38.3517,6.495389e+14,2766.3784,40,fine,4.9500,5.6658,512,29,0.058480,CO(2-1),243.0410,316.06,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,231.618663,233.353038,15625000.0000,1750000000.0,2842.56,,1.28788,6.43958,1.745009e+15,2789.8302,4,coarse,3.2028,3.9270,512,78,0.153996,CO(2-1),1846.2880,2380.80,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,244.617868,246.352243,15625000.0000,1750000000.0,2842.56,,1.3774,6.88722,1.866312e+15,2945.8207,4,coarse,2.4208,4.6650,512,454,0.886940,CS(5-4),-83.7571,-102.29,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,6,A002_Xc66ce1_Xaa9,12.0394,246.617746,248.352121,15625000.0000,1750000000.0,2842.56,,1.62759,8.13819,2.205303e+15,2969.8192,4,coarse,2.4000,4.5519,512,441,0.861598,CS(5-4),2009.8712,2434.67,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,7,A002_Xc6141c_X3af0,12.0394,333.087349,334.915474,15625000.0000,1843750000.0,1360.80,,4.4488,22.4911,6.094676e+15,4008.0169,5,coarse,3.1794,4.8140,512,99,0.194932,CO(3-2),-11833.6510,-10621.63,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,7,A002_Xc6141c_X3af0,12.0394,335.045349,336.873474,15625000.0000,1843750000.0,1360.80,,3.88758,19.6564,5.326519e+15,4031.5129,5,coarse,3.3077,4.3542,512,69,0.136452,CO(3-2),-10063.1510,-8979.83,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,7,A002_Xc6141c_X3af0,12.0394,345.316593,346.237003,488281.2500,920898437.5,1360.80,,29.6521,150.026,1.270449e+15,4149.3216,132,fine,4.7280,5.7366,512,171,0.335283,CO(3-2),-477.9419,-414.38,False,False,searched,
HR 1010  Gaia DR3 4722135642226902656,HR 1010  Gaia DR3 4722135642226902656,7,A002_Xc6141c_X3af0,12.0394,347.045345,348.873470,15625000.0000,1843750000.0,1360.80,,4.62233,23.3904,6.338374e+15,4175.5129,6,coarse,3.0594,4.4866,512,189,0.370370,CO(3-2),1546.2202,1332.18,False,False,searched,
TRAPPIST-1,TRAPPIST-1,3,A002_Xc9831a_X443,12.4669,89.627387,91.361762,15625000.0000,1750000000.0,3265.92,,0.105336,0.526678,1.530361e+14,1085.9349,2,coarse,1.7687,4.1338,512,503,0.982456,,,,False,False,duplicate_row,
TRAPPIST-1,TRAPPIST-1,3,A002_Xc9831a_X443,12.4669,89.627387,91.361762,15625000.0000,1750000000.0,3084.48,,0.107875,0.539409,1.567354e+14,1207.1976,3,coarse,2.7477,4.6084,512,219,0.428850,HCO+(1-0),1141.5125,3781.63,False,False,searched,
TRAPPIST-1,TRAPPIST-1,3,A002_Xc9831a_X443,12.4669,91.564887,93.299262,15625000.0000,1750000000.0,3084.48,,0.106936,0.534717,1.553721e+14,1233.0439,3,coarse,2.8909,4.2621,512,160,0.313840,HCO+(1-0),3375.8875,10949.29,False,False,searched,
TRAPPIST-1,TRAPPIST-1,3,A002_Xc9831a_X443,12.4669,101.627387,103.361762,15625000.0000,1750000000.0,3084.48,,0.107795,0.539021,1.566227e+14,1367.2776,3,coarse,2.0922,4.4551,512,483,0.943470,CN(1-0),-11004.2375,-32186.95,False,False,searched,
TRAPPIST-1,TRAPPIST-1,3,A002_Xc9831a_X443,12.4669,103.627387,105.361762,15625000.0000,1750000000.0,3084.48,,0.109772,0.548908,1.594954e+14,1393.9576,3,coarse,2.7203,4.5456,512,205,0.401559,CN(1-0),-9066.7375,-26012.25,False,False,searched,
TRAPPIST-1,TRAPPIST-1,6,A002_X12a8fc8_X10b8,12.4669,223.078125,224.921875,31250000.0000,1875000000.0,3219.55,,1.74895,8.74493,5.082007e+15,2988.1600,3,coarse,3.1114,4.1349,512,65,0.128655,13CO(2-1),4429.1250,5927.76,False,False,searched,
TRAPPIST-1,TRAPPIST-1,6,A002_X12a8fc8_X10b8,12.4669,225.078125,226.921875,31250000.0000,1875000000.0,3219.55,,1.62456,8.123,4.720582e+15,3014.8400,3,coarse,1.8242,3.8444,512,503,0.982456,CO(2-1),-4334.8750,-5750.28,False,False,searched,
TRAPPIST-1,TRAPPIST-1,6,A002_X12a8fc8_X10b8,12.4669,239.078125,240.921875,31250000.0000,1875000000.0,3219.55,,1.78451,8.92279,5.185367e+15,3201.6000,3,coarse,2.4790,4.0370,512,299,0.584795,CS(5-4),-5451.6250,-6809.82,False,False,searched,
TRAPPIST-1,TRAPPIST-1,6,A002_X12a8fc8_X10b8,12.4669,241.078125,242.921875,31250000.0000,1875000000.0,3219.55,,1.89007,9.45063,5.492115e+15,3228.2800,3,coarse,2.7049,4.3625,512,252,0.493177,CS(5-4),-2482.8750,-3075.81,False,False,searched,
TRAPPIST-1,TRAPPIST-1,7,A002_Xcccc19_X5564,12.4669,333.727377,335.461752,15625000.0000,1750000000.0,3798.14,,0.227484,1.13786,3.306265e+14,4463.4915,6,coarse,3.5649,4.2858,512,32,0.064327,CO(3-2),-10818.6227,-9693.35,False,False,searched,
TRAPPIST-1,TRAPPIST-1,7,A002_Xcccc19_X5564,12.4669,335.622877,337.357252,15625000.0000,1750000000.0,3798.14,,0.19655,0.983137,2.856690e+14,4488.7775,6,coarse,2.4270,4.6506,512,446,0.871345,CO(3-2),-8610.6227,-7671.55,False,False,searched,
TRAPPIST-1,TRAPPIST-1,7,A002_Xcccc19_X5564,12.4669,345.732016,347.457114,488281.2500,1725585937.5,2782.08,,1.26733,6.3393,5.756259e+13,4623.5715,138,fine,4.2670,5.7201,512,488,0.953216,CO(3-2),420.8792,364.05,False,False,searched,
TRAPPIST-1,TRAPPIST-1,7,A002_Xcccc19_X5564,12.4669,347.622877,349.357252,15625000.0000,1750000000.0,3798.14,,0.238504,1.19302,3.466548e+14,4648.8575,6,coarse,2.2326,4.5987,512,489,0.955166,CO(3-2),3295.6273,2835.10,False,False,searched,
HD 69830,HD 69830,6,A002_Xcbb583_Xb78,12.5692,226.302308,228.027406,488281.2500,1725585937.5,2388.96,,0.876246,4.38131,4.043922e+13,2725.9783,68,fine,4.4156,6.0574,512,277,0.541910,CO(2-1),-4068.2115,-5368.87,False,False,searched,
HD 69830,HD 69830,6,A002_Xcbb583_Xb78,12.5692,229.195064,230.920162,488281.2500,1725585937.5,2388.96,,0.847048,4.23532,3.909171e+13,2760.6914,69,fine,4.5267,5.6553,512,241,0.471735,CO(2-1),-3.0923,-4.03,False,False,searched,
HD 69830,HD 69830,6,A002_Xcbb583_Xb78,12.5692,242.188031,243.922406,15625000.0000,1750000000.0,2896.99,,0.157469,0.78736,2.325530e+14,2916.6626,4,coarse,2.2441,4.1252,512,447,0.873294,CS(5-4),-1997.9695,-2464.36,False,False,searched,
HD 69830,HD 69830,6,A002_Xcbb583_Xb78,12.5692,244.187662,245.922037,15625000.0000,1750000000.0,2896.99,,0.171054,0.85529,2.526166e+14,2940.6582,4,coarse,2.9324,4.4499,512,161,0.315789,CS(5-4),-342.0879,-418.50,False,False,searched,
HD 69830,HD 69830,7,A002_X1207c39_X9417,12.5692,321.166506,321.274172,244140.6250,107910156.2,2903.04,,3.7483,18.7415,8.649130e+13,3854.6441,275,fine,4.4203,5.6870,512,217,0.424951,,,,False,False,duplicate_row,
HD 69830,HD 69830,7,A002_X1207c39_X9417,12.5692,321.166506,321.274172,244140.6250,107910156.2,2903.04,,3.7483,18.7423,8.649498e+13,3854.6441,275,fine,4.4203,5.6870,512,217,0.424951,CO(3-2),-24570.6561,-22931.60,False,False,searched,
HD 69830,HD 69830,7,A002_X1207c39_X9417,12.5692,322.406000,322.513666,244140.6250,107910156.2,2903.04,,5.07662,25.3842,1.171473e+14,3869.5180,276,fine,4.3987,5.7406,512,248,0.485380,CO(3-2),-23367.5389,-21724.91,False,False,searched,
HD 69830,HD 69830,7,A002_X1207c39_X9417,12.5692,332.582766,334.410891,15625000.0000,1843750000.0,5273.86,,0.257036,1.28524,3.796052e+14,4001.9619,6,coarse,2.1909,4.5289,512,494,0.964912,CO(3-2),-12135.1093,-10908.69,False,False,searched,
HD 69830,HD 69830,7,A002_X1207c39_X9417,12.5692,335.336092,335.443758,244140.6250,107910156.2,2903.04,,2.55445,12.7728,5.894615e+13,4024.6791,287,fine,4.7990,5.8762,512,56,0.111111,CO(3-2),-10371.2848,-9270.50,False,False,searched,
CD-38 10980,CD-38 10980,6,A002_Xe5808e_X80a1,12.9080,223.085938,224.914062,15625000.0000,1843750000.0,616.90,,0.285392,1.42696,4.444911e+14,2688.0000,2,coarse,3.8715,4.0824,512,3,0.007797,13CO(2-1),3327.5625,4453.47,False,False,searched,
CD-38 10980,CD-38 10980,6,A002_Xe5808e_X80a1,12.9080,225.085938,226.914062,15625000.0000,1843750000.0,616.90,,0.265519,1.3276,4.135406e+14,2712.0000,2,coarse,1.8871,4.4635,512,496,0.968811,13CO(2-1),4874.4375,6466.02,False,False,searched,
CD-38 10980,CD-38 10980,6,A002_Xe5808e_X80a1,12.9080,239.085938,240.914063,15625000.0000,1843750000.0,616.90,,0.291345,1.45673,4.537641e+14,2880.0000,2,coarse,2.6761,4.1455,512,179,0.350877,CS(5-4),-4787.5625,-5980.31,False,False,searched,
CD-38 10980,CD-38 10980,6,A002_Xe5808e_X80a1,12.9080,241.085938,242.914063,15625000.0000,1843750000.0,616.90,,0.312119,1.5606,4.861181e+14,2904.0000,2,coarse,2.6142,4.5413,512,217,0.424951,CS(5-4),-3006.3125,-3724.26,False,False,searched,
LP  349-25,LP  349-25,3,A002_Xb9a2bb_X1899,14.1281,89.627387,91.361762,15625000.0000,1750000000.0,2649.02,,0.137829,0.689687,2.573651e+14,1085.9349,2,coarse,2.4580,4.3305,512,287,0.561404,HCO+(1-0),1891.5125,6266.25,False,False,searched,
LP  349-25,LP  349-25,3,A002_Xb9a2bb_X1899,14.1281,91.564887,93.299262,15625000.0000,1750000000.0,2649.02,,0.142665,0.713911,2.664046e+14,1109.1849,2,coarse,2.3464,4.2796,512,327,0.639376,HCO+(1-0),3391.5125,10999.97,False,False,searched,
LP  349-25,LP  349-25,3,A002_Xb9a2bb_X1899,14.1281,101.627387,103.361762,15625000.0000,1750000000.0,2649.02,,0.139745,0.69943,2.610006e+14,1229.9349,2,coarse,2.3493,4.9596,512,331,0.647173,CN(1-0),-11082.3625,-32415.46,False,False,searched,
LP  349-25,LP  349-25,3,A002_Xb9a2bb_X1899,14.1281,103.627387,105.361762,15625000.0000,1750000000.0,2649.02,,0.140684,0.704161,2.627661e+14,1253.9349,2,coarse,2.6002,4.4886,512,217,0.424951,CN(1-0),-8488.6125,-24353.63,False,False,searched,
GJ14  Gaia DR3 383426372059603712,GJ14  Gaia DR3 383426372059603712,6,A002_Xcf196f_Xabc5,14.6876,226.361799,228.086896,488281.2500,1725585937.5,2812.32,,2.12555,10.6281,1.339485e+14,2726.6922,74,fine,4.2580,5.6599,512,419,0.818713,CO(2-1),-2904.7169,-3832.39,False,False,searched,
GJ14  Gaia DR3 383426372059603712,GJ14  Gaia DR3 383426372059603712,6,A002_Xcf196f_Xabc5,14.6876,229.252975,230.978073,488281.2500,1725585937.5,2812.32,,1.91477,9.57415,1.206654e+14,2761.3863,75,fine,4.6210,6.0627,512,163,0.319688,CO(2-1),-1052.1145,-1370.69,False,False,searched,
GJ14  Gaia DR3 383426372059603712,GJ14  Gaia DR3 383426372059603712,6,A002_Xcf196f_Xabc5,14.6876,242.249214,243.983589,15625000.0000,1750000000.0,3320.35,,0.371738,1.85875,7.496431e+14,2917.3968,4,coarse,3.0198,4.5624,512,146,0.286550,CS(5-4),-2139.9113,-2638.77,False,False,searched,
GJ14  Gaia DR3 383426372059603712,GJ14  Gaia DR3 383426372059603712,6,A002_Xcf196f_Xabc5,14.6876,244.249349,245.983724,15625000.0000,1750000000.0,3320.35,,0.389056,1.94535,7.845676e+14,2941.3984,4,coarse,2.7799,4.7955,512,229,0.448343,CS(5-4),-514.7763,-629.60,False,False,searched,
LHS 1140,LHS 1140,6,A002_Xd9d7c7_X6fd2,14.9636,212.084500,213.912625,15625000.0000,1843750000.0,2600.64,,1.70288,8.51442,3.564177e+15,2555.9828,4,coarse,2.7802,3.9684,512,207,0.405458,SiO(5-4),-4957.9997,-6978.31,False,False,searched,
LHS 1140,LHS 1140,6,A002_Xd9d7c7_X6fd2,14.9636,214.084487,215.912612,15625000.0000,1843750000.0,2600.64,,1.5989,7.9945,3.346536e+15,2579.9826,4,coarse,2.7089,4.5563,512,304,0.594542,SiO(5-4),-1567.3883,-2185.56,False,False,searched,
LHS 1140,LHS 1140,6,A002_Xd9d7c7_X6fd2,14.9636,227.084439,228.912564,15625000.0000,1843750000.0,2590.56,,1.58234,7.91168,3.311867e+15,2735.9820,4,coarse,2.5459,4.3384,512,334,0.653021,CO(2-1),-1844.1860,-2424.90,False,False,searched,
LHS 1140,LHS 1140,6,A002_Xd9d7c7_X6fd2,14.9636,229.078335,230.918668,488281.2500,1840820312.5,2600.64,,9.53505,47.6752,6.236590e+14,2759.9820,79,fine,5.0506,5.8116,512,23,0.046784,CO(2-1),97.4644,127.04,True,False,searched,
HD 38858  Gaia DR3 3023711269067191296,HD 38858  Gaia DR3 3023711269067191296,6,A002_Xb0be8b_X785f,15.2104,229.637299,231.362397,488281.2500,1725585937.5,90.72,,10.3022,51.5124,6.962621e+14,2765.9982,3,fine,3.8682,5.0868,512,154,0.302144,CO(2-1),-846.5017,-1100.98,False,False,searched,
HD 38858  Gaia DR3 3023711269067191296,HD 38858  Gaia DR3 3023711269067191296,6,A002_Xb0be8b_X785f,15.2104,231.587797,233.322172,15625000.0000,1750000000.0,20.74,,1.46818,7.3411,3.175206e+15,2789.4598,2,coarse,1.7989,4.2537,512,500,0.976608,CO(2-1),2034.1723,2623.43,False,False,searched,
HD 38858  Gaia DR3 3023711269067191296,HD 38858  Gaia DR3 3023711269067191296,6,A002_Xb0be8b_X785f,15.2104,244.085377,245.819752,15625000.0000,1750000000.0,20.74,,1.648,8.24022,3.564099e+15,2939.4308,2,coarse,2.1923,4.7210,512,396,0.773879,CS(5-4),-241.2478,-295.26,False,False,searched,
HD 38858  Gaia DR3 3023711269067191296,HD 38858  Gaia DR3 3023711269067191296,6,A002_Xb0be8b_X785f,15.2104,246.084990,247.819365,15625000.0000,1750000000.0,20.74,,1.83603,9.18042,3.970758e+15,2963.4261,2,coarse,2.2442,3.9622,512,382,0.746589,CS(5-4),1930.2399,2343.25,False,False,searched,
